instant,hr,weekday,cnt
6749.016753394131,17.994482,3.9958477,268.00604
8114.002395725842,16.996216,4.9898696,361.99686
8930.991665102,22.984705,4.0196915,66.99266
5917.004248186018,1.0026139,5.0065765,7.999134
6677.012335100405,18.00061,0.9983443,473.0207
231.9925157941165,21.99438,1.0055891,24.011879
5262.994530814413,4.0065985,5.014278,4.9973555
643.9994792529935,2.0005636,-0.0032162245,10.998648
2061.014219165148,17.015121,3.9997838,167.99916
8255.001199388596,13.992337,3.9952772,132.00758
11228.99658357097,1.0055577,2.9978058,14.01203
13967.994053921564,4.012768,5.0004582,6.9899793
13126.009564768025,1.9905909,4.997451,17.004843
9129.00335936654,5.993353,5.9954944,1.0125482
15156.00291690668,16.005182,5.0140915,502.00034
616.9777696509666,22.003107,5.0132627,25.996887
11403.011947798152,6.990504,2.9926147,389.0071
14265.000739016568,12.992707,3.0076802,315.99823
15082.020062965452,14.019335,2.0196462,293.01428
1950.0048415246465,0.0011803844,-0.009117943,30.999174
14829.994792224492,2.0004392,6.008231,92.99739
17318.017315306715,10.012281,5.988853,41.01342
3676.9956780250577,1.9936647,2.0016575,4.988866
837.0034937846768,7.00322,1.0078676,94.99736
1410.9949607787642,0.9881466,5.006874,4.0100236
9390.997190234466,3.9946096,2.996517,0.99511826
6121.993466620842,14.997911,6.01032,353.98642
6780.990733879765,2.0104802,6.0168633,55.997276
16518.013226541098,23.015373,-0.010372504,40.997868
10830.001108212338,7.984629,-0.0033422075,125.015144
279.0059095708389,0.98935354,4.0029864,2.008149
10024.998111178074,17.007406,1.0069013,529.00116
13356.983174404224,17.021683,0.008642961,436.00784
3667.021157844861,15.998504,1.0036808,266.99503
2541.0099677261005,17.98413,2.996127,441.01352
11114.006277386152,5.9973063,4.9893723,83.98579
12266.009839078397,5.9833326,4.005301,177.99927
12102.0144841305,10.009473,3.992666,184.98955
1707.0075265476494,17.99826,2.997403,236.99149
7718.003848038456,4.011055,3.0075386,5.0020566
10860.01341854011,15.009058,0.9963842,323.99905
7316.006067177526,9.960747,-0.0134344315,262.01465
7656.996977963944,15.001084,-0.002956674,351.00427
5612.007036856669,17.012516,4.990792,488.99576
6320.995854664241,22.008074,0.0061076265,103.99576
1670.008411058999,3.9823248,2.000739,2.0148518
11020.012014731985,7.0083275,0.99139977,331.01184
8789.004254717525,0.020455904,6.0114355,79.00803
5796.005462612267,21.995398,5.9906993,161.99583
7134.008135010117,20.003325,6.0051847,47.009808
3324.0052238060443,9.014986,1.000428,166.99026
5862.000731091648,16.992447,1.995867,290.97815
15030.98631163098,10.9843235,-0.008504944,570.0122
7396.000612830973,17.999933,2.9971027,408.00864
14107.98637354003,-0.008227756,4.005435,76.02087
1034.9710491025717,19.002432,2.0038717,145.00851
17353.005285085426,20.996706,0.0044443416,47.008137
7051.982653986329,9.990436,3.009043,131.01086
13953.00130494126,13.008421,3.9928355,281.00577
15393.027948679415,12.983354,1.0107758,405.0026
4183.984269529164,5.017071,1.9772613,21.003723
9598.991369915102,20.991743,3.9965317,176.99054
14243.009553663878,14.989526,1.9798996,301.9903
13778.992537797549,6.9930263,3.9957469,473.00623
7808.999549430869,23.00213,5.9949484,68.97474
14509.991039356377,18.003218,5.9957204,441.99796
152.00509372339553,14.000187,5.0189304,50.005592
12404.002578072104,-0.00857565,2.9733934,49.01488
5758.002223124022,8.006229,4.99795,455.99915
592.0069024369534,20.001698,3.9937572,59.013103
2545.002795712712,22.000319,2.98995,117.01855
10634.015391086656,3.9993904,5.9970355,6.994047
11607.004556884136,19.00699,4.004144,521.9994
9206.000458154656,11.01248,2.018076,152.9935
6822.016079541303,18.98603,-0.0004932775,233.01215
8663.99340367433,18.010939,-0.0097323675,105.99706
2119.014049970816,2.98806,-0.0058085076,11.0032215
13585.015283635434,5.0021024,2.993515,59.014717
3260.0135790996887,17.007025,4.9878974,554.01434
8937.99514464226,6.010638,4.999435,73.000114
16095.999051978308,9.002548,3.999023,274.99408
12972.00000673122,16.003134,5.0215416,351.00107
9422.989320937915,12.008325,3.997855,148.01372
16904.9952541711,3.0109723,2.9868557,9.9859295
15858.98707093262,23.02382,6.001806,166.99557
15598.99808166677,3.0127754,3.0001163,6.996717
4251.014853220877,0.0026492546,5.0083866,67.9981
5630.006053122716,10.994458,5.995793,88.01593
13083.992156877574,7.9887595,2.983331,152.98546
7971.013466911308,17.987597,5.9979506,224.00652
4578.994573031241,16.007423,4.0106406,273.9919
9446.985695217792,12.018645,4.9855213,215.99893
7221.998621103366,11.9876585,2.9945278,189.02357
14430.999083950008,10.991794,3.0078409,253.00644
6766.001047855166,10.995286,4.9976544,86.987465
11635.00920927726,23.011526,5.001972,255.99525
1359.9808872634765,22.007769,2.0082812,46.996258
2926.0159480928137,18.988527,4.9979024,291.99457
5976.996422634555,12.981029,0.0017395541,349.99506
15712.996418397235,20.990705,-0.002276122,165.98622
8766.011281901125,1.0012623,4.9978485,8.024131
15225.998851114924,14.005752,0.9964763,243.99503
2786.997311295738,-0.008256827,0.012846579,95.9895
12412.019138796437,8.019255,2.9994128,668.0184
16307.00019938682,3.9886696,6.00171,6.9984813
6236.998413485408,9.994196,4.018256,120.00579
12332.022468901696,0.014848782,-0.009933988,168.9949
2047.0023297643736,2.9780817,3.9928565,1.0000116
16029.98965367325,14.006063,1.0103396,195.97865
5266.9944771619175,8.009037,4.9993377,426.01144
9628.992785789424,3.000222,5.995227,8.987747
8075.007148247302,1.9958297,4.0013046,3.9851892
4436.991103896196,18.008617,5.003831,315.9905
11181.013605257916,1.0060409,0.97819406,27.990103
7011.004533927262,17.021544,1.0054826,614.0087
5355.004756451684,-0.010863011,2.0027878,30.997015
17298.972373866844,15.005888,5.009823,224.98787
11440.994109679626,21.00437,3.981224,250.00117
10765.981112004596,15.985852,4.012647,388.00284
15487.994118307764,11.991583,5.002384,386.99744
6832.995709454641,5.996716,0.9979564,114.01264
15465.010114252756,13.011723,4.0117617,291.00467
1858.9910517455407,5.015412,3.0346117,9.987111
8040.001417068527,15.030725,1.9891826,45.012184
1393.9834256200372,7.99496,4.008048,220.00568
2469.0034917081352,17.991022,0.009124694,276.9977
254.0067977843636,22.030756,1.9987067,28.992937
15902.007556250805,6.0037127,2.999152,116.02058
14421.000664417432,0.98174846,2.9928417,14.006247
1256.009938706975,10.996841,4.998973,59.00806
5956.995429107049,16.987719,6.0049195,460.00842
6686.993576299251,4.0176687,2.0051296,4.999959
4754.99713873673,0.009113715,5.0076804,59.997147
7158.008089098335,20.003157,0.0110498145,91.999466
10161.010863165073,10.008294,0.0076268367,192.01033
695.9908800844561,7.9917502,2.007364,134.99838
13838.00342494824,17.995995,5.996258,489.99234
4713.979915200707,6.9918256,3.0104635,302.9963
9268.01808632612,1.0010263,4.9923973,28.993698
14665.001476410842,5.00981,5.986597,15.003655
3632.0046792413777,4.9969015,0.030294124,6.000192
470.0055143690253,14.013929,4.9912534,62.008514
7697.991412555421,7.994823,1.9905494,190.011
3255.0049214645437,11.992369,4.9948673,254.99684
16690.0125818787,4.0007787,1.0089337,5.000649
12084.009197590658,16.003107,2.9901392,277.9999
9714.993306409382,17.00658,1.9951816,522.9759
495.00054081247697,16.016817,5.983523,83.02308
14482.985534574547,14.999068,5.0001044,526.0107
16352.000149524443,0.99835676,0.99584645,19.007631
12886.01600957847,1.9982533,1.9842405,9.010311
5808.006402817603,9.985308,0.0025522902,296.9965
15519.985445635755,19.996582,5.9901915,255.01073
16348.000028706256,21.010529,-0.00014546512,110.0054
2775.0175305863336,12.007704,5.9955435,415.99792
10328.013328460796,10.006459,-0.014294394,218.0008
13896.993453282168,5.002193,1.9986272,36.010326
16789.002685788593,7.0073657,5.010143,214.99702
12079.98768888368,12.007595,3.01381,247.9902
8102.988025447019,6.0038204,4.9968734,63.01456
7509.990741038645,11.997998,1.0122439,201.99124
11982.012573138016,10.001953,6.0127845,451.99966
4676.007299622313,17.013775,0.9771178,544.99615
1411.0051327516398,0.9930504,5.0030665,3.9917293
2216.006080987498,3.999694,4.0021725,0.9786527
422.0014822211404,14.006856,2.9921033,74.99045
1170.0086163549038,12.010809,0.9987486,93.0025
1586.982777995444,13.986274,4.9930487,88.98733
9563.022673962816,9.007802,2.9951186,252.99072
5623.006147640834,3.9983318,5.9962974,3.9963343
13399.98827196582,12.00935,1.9898127,254.01611
4010.993372202634,-0.0016293928,1.9994395,32.99054
9455.984635691968,20.998884,5.020811,133.99156
11619.99293050442,8.003593,4.9953423,617.99945
8635.005033909367,13.00755,5.983886,313.0009
16561.00976753441,17.999065,2.0024855,482.00208
8093.002263289207,19.996231,3.9937856,174.99171
16277.99163824883,22.980186,4.0029984,125.00309
365.9941222733997,16.982105,0.005040209,105.01322
16126.996260406808,15.986877,4.9811044,433.98682
13578.002043678698,22.013458,1.9894116,268.9977
6583.999549456952,20.998463,4.0048275,195.00186
8440.977329807616,8.000256,4.9932594,182.00047
11053.004209073062,16.010458,2.02083,361.9993
9981.991705916216,22.008345,5.992023,82.01056
12362.013082977131,5.99334,0.9860459,139.00174
23.995045213995656,23.001116,6.002989,39.005356
7209.99934641959,0.0029693353,2.9839962,19.01171
69.98602482844444,-0.0097946385,2.0017262,5.003637
12584.009095696128,12.004202,3.0014331,333.9949
16460.01359158026,12.987186,5.001205,423.99948
15606.020649871198,10.000237,3.0046678,228.00673
12656.98320070827,13.003811,5.998385,617.0138
7377.009151482369,23.001612,1.9981375,47.984623
8745.992978331322,4.986563,4.0060687,25.990969
13899.987435467172,8.003792,2.0059383,705.0149
1873.993348826584,19.987677,3.0132961,75.007034
11986.982264652075,15.006446,6.00341,672.02704
8995.981259898686,15.993565,0.006268374,204.99487
7139.996859179852,1.9960606,0.008829946,50.005287
15085.99124219448,17.994751,2.015085,821.9946
15645.003535495998,1.0117971,5.014265,15.996618
9356.995301832429,17.990204,0.9881446,410.01126
10022.996395484512,15.016511,0.994928,173.99748
2206.9936723777782,18.998543,3.0153754,232.0055
1147.0049721681362,12.999552,0.0017984607,198.00847
15039.999423165364,19.99629,0.01527205,252.01022
17009.9799876266,12.004858,-0.00867821,417.00833
13048.990856742575,20.996925,1.0215946,257.99258
17286.998115749633,3.0284302,5.0081253,1.9954959
8717.995688575898,0.9986576,3.0039008,3.0113287
15333.009048600066,0.9912878,6.0107155,141.00443
4222.992859173517,19.988766,2.9956949,333.0121
238.99261957446248,6.9981213,1.9958793,99.00913
13885.993815398911,18.014462,1.0006555,842.9912
4417.005515313958,22.02632,4.005435,181.98488
8335.007800646657,22.0171,0.0111783855,49.014175
8035.984819335278,11.000543,2.0141678,32.003857
11263.010364412448,11.00648,3.984549,229.00482
16506.99151609823,12.014737,0.0023419221,201.9899
2900.0060119540653,17.00062,3.9948049,532.99963
10366.990742405977,0.9962466,1.9900695,15.98678
667.9957648238121,3.0020754,1.0147437,2.0134907
9509.004022221736,2.001252,0.98095536,2.9902384
6501.988858625464,10.990302,1.0071568,126.006134
10685.001617656824,7.009295,0.993812,369.99118
4579.01108622145,16.011257,3.98741,273.98846
6193.008279057322,14.000897,2.010727,112.00647
272.00208273557,17.999651,2.994527,137.00014
13255.99651929989,12.006003,3.0037975,291.99585
7351.9968337836,21.999687,1.0078168,107.98188
8445.008152459352,12.012544,5.0062995,170.00737
13592.007183633905,12.002565,3.0105886,310.0135
753.0009693245712,18.007534,3.9996207,146.99655
8832.988421303928,19.977926,0.0013562301,125.99476
11727.993630477557,19.987627,1.9933045,302.01947
1343.987868370973,6.008619,1.9948921,45.998375
10425.00196633939,10.998361,4.0031595,211.00476
1502.9945279077178,23.004074,0.9988576,21.985777
4085.012419528138,2.0073848,5.0031157,13.995948
16287.989275197704,8.987665,5.021784,350.9955
12093.007688493908,1.0076597,4.003234,30.00523
5412.002678571771,8.999568,3.9884267,228.00607
10963.995441162191,23.015055,4.9976406,113.00904
3121.0014244750705,22.000893,5.990603,25.987907
16172.976186585707,14.008909,0.0064904713,654.0051
14804.960281446582,0.9956997,4.997403,41.004177
4670.995146868627,11.978708,1.0013634,164.9997
5158.004987101222,18.993359,0.0073938533,228.00262
8262.995601057579,21.99708,3.990939,123.9986
11407.000513273664,10.9965725,3.0064638,219.00629
13508.00579481056,-0.002357268,-0.009682792,113.001335
16123.008806767257,11.988361,4.995462,261.98352
14854.002698567056,1.9993435,0.0023471294,89.00524
11297.010373128556,21.00476,5.005999,287.00235
9703.993043809493,5.9909077,1.9758102,90.011215
10651.000354425372,20.98718,5.990227,104.00163
12885.004269882618,0.9850915,2.0009646,30.007704
6252.999883255615,1.9897898,5.0051255,19.989716
15762.011280434064,22.004272,2.007643,194.0031
1259.993286396228,14.987459,5.0127873,55.00205
6512.005015503467,21.004995,1.0177492,138.01443
5083.012711219464,15.994748,4.020786,290.01364
2648.009788355383,5.0107183,0.9965106,16.998133
3931.008157526862,15.977313,5.008949,355.00964
7647.98048432267,5.997866,0.008894952,9.0357275
1405.0172317204897,19.007607,4.000342,106.00236
13255.985696480408,12.010998,3.0002894,292.00778
13660.997194965154,9.009114,6.0029917,336.99286
15440.998063192,12.997755,3.0014272,296.9965
9991.006518266782,7.002565,-0.0097405985,21.99354
14671.002262991748,10.999186,5.9895735,577.9967
891.9991805228736,15.014722,2.976377,63.984367
3123.983450407323,0.99100417,0.006049568,47.012173
2459.0035786837134,8.012948,-0.007966657,42.99612
10111.991780058004,8.993192,5.003629,314.0042
6763.989335237299,8.980222,5.0100594,179.99449
5935.9971122217885,20.019226,4.9982705,209.98212
6799.994494608268,20.98824,6.00205,168.0056
3600.008428337344,20.987425,5.0107713,246.99895
12316.004686431355,8.011653,6.003367,209.98633
9628.999227961966,2.9984193,5.993972,9.001965
11135.002688120365,3.0133624,5.991684,32.0011
5558.977894882737,12.009075,3.002021,234.99115
6154.012258963984,23.024681,0.0025932663,54.014458
17276.978449070826,16.986692,4.0123296,257.0029
11759.992602209177,3.9954677,4.0023823,1.9890858
13066.007072969738,14.004315,2.0046136,310.00537
5810.986412341757,12.986045,-0.0017073137,418.9992
12716.970833653932,0.9909516,2.007939,13.992232
1526.9982413120863,22.993225,2.008062,41.00586
10564.01121393678,6.0142493,2.9958773,149.0141
5423.002199767576,20.01069,4.012026,164.98105
5455.001170567574,3.997993,6.007995,6.996245
4580.999496940197,17.995441,4.0117784,578.0095
8889.013076446952,5.007695,2.9964201,21.991339
10121.991788822676,18.995184,4.997982,173.99675
17139.000128614887,20.990799,5.0024014,70.00858
3447.0142420611955,12.010689,6.0122495,357.99655
5489.003784566196,13.996181,0.0062427297,235.00497
10612.01678915939,5.9808316,4.9950705,116.00406
8929.997622119387,21.99205,3.9924023,133.00284
10212.005035527543,13.002479,2.0093224,164.01225
11525.99772039077,10.005379,0.9983231,156.98663
10102.00109506356,23.010424,3.9896028,85.01901
13736.02169287563,11.9903145,2.0094256,248.01175
6225.974039012849,23.000725,2.9992678,95.00388
9387.001628012267,-0.015427468,3.0000288,30.993778
7525.01456833217,3.0129125,2.0022879,3.9944756
4102.991044970467,19.995844,4.9983063,288.01157
2147.99552542761,8.004269,1.013953,338.9806
16893.993811639586,15.986118,1.9897379,357.98624
4165.006946268694,9.996052,0.9993098,150.00455
15612.012419537225,16.00611,2.9912431,466.00403
700.9840129308344,12.983877,2.0031636,52.00246
545.0110339083965,19.993147,0.9953221,81.005356
14004.98682886825,16.992506,6.004209,511.99185
6148.988054071211,17.983994,-0.02525306,288.997
15623.00343426616,3.0160286,4.0050273,4.990517
2138.0262089188477,21.997576,0.012235632,35.990784
16502.994360745386,7.9992137,-0.017008344,34.002907
15700.994507986074,8.998031,0.010788629,269.00644
4550.010611118936,10.986017,2.9878366,164.99838
14813.997899292885,10.001943,5.009687,246.00125
1764.996501568221,4.998104,6.018092,1.9982756
15395.98875553392,15.978549,1.0047568,377.0096
13128.000009048028,3.9914088,4.9835453,5.9918184
2405.9797387491662,3.0144894,4.9909415,3.0016987
14036.998912745628,1.0000267,0.99147475,13.975596
5772.986183279838,22.986115,5.0155673,97.982994
13724.019370080214,-0.0006573,2.009862,38.009445
17134.000022198466,15.979663,4.9984403,280.98242
2460.991826208834,10.00639,-0.0026988664,211.00069
5957.976940936535,17.9993,5.9859023,359.99634
16738.01860971957,4.001852,3.0175588,9.985855
14179.00010902236,22.984247,6.0055304,235.01854
13011.016003371042,7.0028462,-0.013123161,50.0144
15074.005359654187,5.985925,1.9954029,193.9902
33.011560326725174,8.98836,0.004068682,20.012129
9120.000753821949,21.01328,5.010317,104.01398
6485.988148158192,18.989195,0.0016254014,161.99615
1509.001771535525,5.014641,1.9949492,9.996603
3862.012779352885,19.011137,2.0094628,385.998
3273.998301205844,7.008093,5.9998984,43.012985
6255.0132412509765,3.9986298,5.006139,12.984173
11426.005975180531,6.0075917,4.006162,127.00302
2108.0094777711283,15.986243,6.010952,195.97987
14894.991824859411,18.989614,1.0113171,486.00668
9952.010890645708,16.017366,5.009483,178.01086
370.000302740552,20.99041,-0.0030113668,27.998789
14484.000905893588,16.023397,4.996959,528.0173
13100.000724331156,-0.014178203,4.006417,87.99919
17378.992335085073,22.991373,0.98320776,48.99486
15460.994669702168,9.006095,4.0058255,354.98795
1121.9982543085678,10.989808,6.013574,122.999825
8145.008917530557,0.009232067,-0.0011904892,73.98587
12670.987230136458,3.0046847,0.0039622225,28.007402
13401.000622149577,12.99466,1.9981732,220.99445
5596.0015547599305,0.99868727,4.9975624,23.003077
7233.996385218672,-0.0027867206,3.983819,30.99709
7083.992218948449,17.995434,3.9958146,240.00516
5613.000583469922,18.010195,5.000234,410.0128
3590.9912717699,12.002246,5.010806,259.0053
5374.989575140675,19.99622,2.0079029,279.98746
6782.009209267576,2.9986053,5.997255,23.023462
3795.0134961743343,0.017005073,0.0027000858,119.00312
2101.000269109159,8.985809,5.9926124,87.00094
7715.998815201027,2.0170927,3.0011911,6.001482
16585.025841562576,17.977886,3.0078232,541.99725
11999.023789003128,3.022107,0.008719781,65.9846
16610.00998352574,20.00209,3.9976408,251.98463
15187.007779265105,22.9736,5.983972,195.99875
10816.002586237628,18.005901,6.022812,341.00623
10507.99326518809,21.992329,0.014057551,100.003204
12321.012935187551,12.980838,6.0026736,679.00836
6621.998236279822,10.985179,6.0033064,397.0101
15129.989608689668,13.997607,3.9858863,257.99564
6151.986612171268,21.005892,0.017834809,146.98312
10790.002428038231,15.987556,5.0038314,367.00552
3394.021036630472,6.973307,4.0120344,286.0108
948.9886541613143,3.0106447,6.013891,9.987347
14375.012452912675,2.99438,1.002132,4.0141416
11804.01396615346,-0.0067651733,6.0032573,135.98947
15905.008183708474,8.99583,2.9913812,297.0058
6323.004730562464,-0.00010883687,1.002539,29.006514
1793.0162123685818,9.014404,0.009414461,78.01082
1391.0054794032123,5.016915,3.995909,7.990223
8773.985065061543,8.9935,4.9942727,241.03079
12725.005239313725,9.001908,1.993125,327.99808
1885.999596185112,7.9936666,4.000433,123.980225
15352.992596924323,21.02169,5.9965005,215.0108
4378.992064951502,7.996532,3.0297441,427.98703
16373.002282471853,22.024458,0.9958862,113.008194
13837.010613592074,16.988777,5.993041,491.99286
6928.9875234209885,6.998311,4.9962926,233.00758
1210.0096448091556,11.001496,2.9991355,68.99196
7368.985591448081,15.012685,2.0109584,188.00374
3824.0024740205463,5.0044146,0.99384856,28.991032
4585.011860854729,22.003735,4.01022,175.99777
10819.002250370391,20.995413,5.994357,142.9981
2832.0034491698343,21.007004,0.996697,232.0115
17181.011058715365,14.999932,0.0040085483,136.99348
16968.000353017702,17.969078,5.0103965,455.0065
4442.982275765972,-0.016195292,6.0009727,120.98041
13332.007098291608,16.0148,5.999897,566.0157
6555.011891826558,16.014433,3.0044591,281.99173
12136.020862294392,19.976698,4.991767,349.98215
3787.009404994261,15.990178,5.9960117,394.00525
10413.007606117182,22.983786,2.9906607,90.987595
17269.00185432795,9.015695,4.019018,132.99527
12099.977627317256,8.00976,3.998512,691.99225
12984.00381738337,4.0085874,6.0183554,17.98737
15598.010040480747,1.9923924,3.0092683,16.009634
4038.986230565849,3.9924545,2.9825718,10.992975
16407.993558234062,9.009259,2.9990213,365.0002
10128.98250270146,1.9896947,6.0026007,38.004955
16527.025766627845,7.99798,0.9975139,638.00494
12600.002766569673,3.99115,3.9850037,6.0124164
4674.009284388221,14.9929285,0.97601944,164.0048
5284.001362310166,0.98928356,5.98384,77.00577
3672.983713487004,22.006554,1.0092249,173.01613
12286.985976593242,3.0023143,4.99021,4.0026507
5277.994168498207,18.99656,5.0086126,384.9984
2397.98590689338,19.009222,3.9962595,258.98676
15543.00344988645,19.00811,-0.010607148,335.98312
15152.015316152512,11.993618,4.996584,379.99756
13414.97694906112,2.994814,2.995717,4.0017433
550.0015258332231,1.011795,1.9917794,4.9821243
13951.998089959425,11.996321,4.0082707,277.00235
8998.993030215157,18.971659,0.013601092,110.00447
4776.979272442365,22.001783,5.007633,149.00986
296.0041061451066,18.002176,3.9821737,143.9943
835.0032146271642,5.0007977,1.0001816,10.0057535
1908.0209432855315,5.9940715,4.9799924,32.01654
7121.0010412395,6.996511,6.007937,6.992993
15417.992226683007,13.994819,2.004866,243.9962
12028.007698463904,8.010465,1.0140402,269.9947
8447.001998863963,14.010949,4.988185,199.99348
15620.994384248728,0.99492043,3.9824407,13.99364
14154.99848511559,23.00541,5.012004,121.00445
11241.002059461856,12.988945,2.988095,64.00449
3190.9944672755582,19.990097,2.0088174,282.99442
8110.014263073181,13.005115,4.997026,168.00427
5388.9960226789,10.0055485,2.9951146,117.99792
14876.999795742877,1.0070933,1.0032603,20.998062
9477.008351984034,18.011118,5.9954767,63.993248
7504.000612200204,5.9870253,1.0098225,113.99767
16394.00153240874,19.00373,1.994952,384.00754
501.9951511728233,22.996317,6.0037465,32.989754
9319.005173712383,3.9994888,-0.009871219,5.024299
13142.009352870313,18.005987,4.99534,560.02295
9147.005398525533,-0.0042255847,0.00033857112,52.000046
16105.990530113424,18.999245,3.9855678,373.0038
14244.028178854898,16.001215,2.0069244,466.98752
10746.002205206183,19.991777,3.0013366,361.98495
10966.999762758069,2.0058784,5.991742,35.99292
12159.991574564234,19.97158,5.9869156,255.016
16593.001694161336,2.0125377,3.9907482,7.008299
10991.00154530341,2.0046582,5.2425803e-05,31.994354
11207.00312162,3.0047407,2.0036788,5.9997654
9019.001690593766,15.012256,0.9885647,191.9937
2686.9849746058094,20.02134,2.0033839,234.00546
11684.999873680565,1.0165918,0.9768123,8.981442
2546.9972657342305,-0.0045126844,3.992254,44.013477
13273.012108240331,4.9919143,3.9972095,43.994465
14289.00406306876,13.002419,4.0095925,346.0031
12334.002213621909,2.0001183,0.0010618026,88.999794
12568.01787313452,20.00693,1.9927299,385.98303
1483.0191413168338,2.9952493,1.0047903,0.99861103
11639.009875938493,2.9864259,5.997442,31.996246
13731.9819570246,8.009,1.9971809,759.9799
441.9948072791671,9.987497,4.004549,56.9866
1684.989251762473,18.999218,1.994128,152.01147
4808.007978256843,5.001323,0.0072118123,8.004666
14216.017235405006,11.982479,1.0131836,281.99982
3526.002185806684,19.004042,2.0072122,284.99487
12721.986521525114,6.008054,1.976505,160.99689
3438.0167500404364,2.9949915,6.0003943,14.99331
17318.01473577893,9.975589,5.979263,41.00403
6379.001024846984,8.005986,2.9877532,287.01657
9192.00121529529,20.990149,1.0105753,120.021126
14385.995683707248,14.011959,0.99621606,245.9921
16858.00772120662,3.9939132,0.9901019,11.995059
13804.991764176752,9.000973,4.978384,395.99875
5161.011958755563,22.01131,0.0056871157,102.99301
5972.00512529448,8.002833,-0.013311616,93.99597
10445.004153900663,6.998633,4.9828343,278.0158
1270.9921585787138,1.9971935,6.0038285,11.995321
2827.983122476148,16.984404,0.9930699,537.004
14883.005549276482,6.9901876,1.0123043,492.0045
15606.98290571202,10.998683,3.0046234,234.00423
3768.989148845612,22.011122,5.0263615,185.00215
12031.99542756359,11.999726,0.9945994,170.0044
3389.993087385658,2.998548,3.9908214,4.024398
17364.997272987774,8.988061,1.0108302,156.99011
3817.995075771384,23.002909,-0.0025085611,106.98848
554.9950801377421,7.004882,1.9938836,108.00643
12449.005404670595,21.011679,3.9948552,312.98886
15631.004484947984,10.997395,3.9841795,267.99252
12222.988865692883,11.000066,1.9946569,197.01259
7123.997349595803,9.998514,5.980812,12.00711
1942.0200250340995,15.9898205,6.009456,247.97745
3739.01285030617,16.00305,3.9934971,199.98798
11490.000447219576,21.997242,6.0033045,82.994316
7127.009084734768,13.00882,5.993967,29.986048
12689.013211464096,20.992512,0.005051114,245.9945
16846.996413600573,17.011383,-0.0070513263,228.99129
6077.004000443551,18.005402,4.000067,244.00285
16002.996761502796,11.000639,0.017951056,444.99695
3491.0023992190545,8.005692,1.0064214,94.02748
11888.993795627375,13.012001,2.0262048,238.99826
11778.008700455684,22.002602,3.9867513,231.99817
5545.990928817409,22.985147,1.9972644,80.00824
869.9977713011208,16.004662,2.008156,83.00912
2537.9912767531832,14.999889,3.0049913,144.98431
7130.013198713613,16.011105,5.9937825,22.003986
14731.00970513936,23.00795,0.9995387,92.99267
5464.984305383777,14.013744,6.0064673,375.00278
16630.990439135134,16.992327,5.0022345,581.9997
3648.003105581544,21.002636,-0.00911335,165.00014
16554.991874418247,12.002406,1.9852393,76.00222
2882.9990858347664,0.0016521633,3.9998906,26.994133
14529.990726360254,14.000238,0.016587794,457.0039
6182.989148888827,4.0134954,1.98266,6.016218
3644.011719595645,16.99644,-0.0025476862,390.00394
13397.000593401528,9.026566,1.998916,320.0027
117.99165935746322,1.9975356,4.008471,1.9990933
11287.9907560564,11.999366,4.999702,361.9889
9310.014061302509,18.978853,6.0145793,205.98268
14708.006088754017,0.01763789,0.9971557,41.002644
7469.992879434457,20.009958,6.011795,131.991
14715.01463742178,6.9899745,0.98440695,447.0093
15443.003938795398,14.995918,3.0154831,318.99036
15287.99760776106,3.9990957,4.010436,10.014256
5158.989946932088,20.004263,-0.006103656,183.00082
5568.009677946068,20.990263,2.9972835,236.00266
2024.0162264179492,3.996933,3.0168612,1.0025886
5898.004681153516,5.998238,4.0030246,56.009068
6725.006304533087,18.019892,3.0153182,171.98839
3698.004857696396,23.010239,1.9977273,90.0033
8575.013929032879,0.985563,3.982302,15.0131855
5841.001892182242,18.99766,0.99351627,175.01402
8910.992338215356,3.0016987,3.996757,2.9945006
15533.999838650683,10.006158,0.007193793,427.9909
9005.997860290816,2.0012367,0.9899575,16.99719
2571.003288075223,0.0146753285,4.989341,32.987984
1007.9904037826184,14.987418,0.9933595,89.99569
2661.990161306962,18.991514,1.0016724,382.01343
13108.007676012812,7.9932556,4.0140977,549.99866
6658.9968319167,0.0032748326,1.0002917,53.014664
15222.000235593658,9.996487,0.99980706,179.01163
11498.01203023924,6.000997,0.0031469539,6.9892354
10726.997125656686,1.008206,2.9967399,7.9921694
3195.0106517990084,0.002989503,2.9919653,23.003204
14858.994444469476,7.003746,0.0077747717,70.99458
5661.989428509803,7.9836316,0.981711,403.9943
17371.02191644793,15.003992,1.0041219,314.99094
3058.0096231657944,6.9936557,3.9954762,296.99084
12679.996920288731,12.001537,0.010514828,615.0067
2945.01865058826,14.007047,5.9918504,378.00192
714.0060650678075,2.0111873,2.9898088,3.9912224
12730.006714216664,14.02316,2.0023897,227.01465
797.9991308984779,15.989055,5.9908853,70.99547
4253.9981213833535,2.9932992,4.9974713,11.020356
6837.99455464528,11.002846,0.99655914,166.00613
3844.008926257715,0.99651563,2.0070539,12.9984665
9406.993843991468,19.999855,3.003072,264.00452
16301.98324960159,23.016045,4.9942064,127.98986
9960.982842322846,1.0023509,6.007625,45.993168
7418.998783661706,17.008493,4.0116315,176.994
1885.0079654930487,6.9844947,4.006734,108.00124
1176.0051648899855,18.017433,1.0079708,65.990944
8853.991277812322,16.9903,0.99148446,151.99692
162.0026490842734,-0.015871296,5.9937053,25.011612
